query	target	evalue	pident	bitscore	qlen	qstart	qend	slen	sstart	send	qcov	scov	bidir_cov_min	reaches_end	q_specificity	s_specificity	q_source	s_source	specificity_match	source_pair	pident_frac
1344_72	YP_009153197_1_K11	1.78e-05	31.304	41.2	698	140	252	702	95	200	0.16189111747851004	0.150997150997151	0.150997150997151	False	KL64	KL11	prophage_notproduced	virulent	False	prophage_notproduced	0.31304
UPW42650_1_K2	YP_009153201_1_K1	1.92e-05	46.341	41.2	763	242	282	888	292	331	0.053735255570117955	0.04504504504504504	0.04504504504504504	False	KL2	KL1	virulent	virulent	False	virulent-virulent	0.46341
YP_009153201_1_K1	YP_009226011_1_K63	2.95e-05	35.714	41.2	888	289	369	883	225	296	0.09121621621621621	0.08154020385050963	0.08154020385050963	False	KL1	KL63	virulent	virulent	False	virulent-virulent	0.35714
BBF66888_1_KN4	YP_009226011_1_K63	2.78e-05	28.0	41.2	850	189	287	883	171	269	0.11647058823529412	0.11211778029445074	0.11211778029445074	False	KN4	KL63	virulent	virulent	False	virulent-virulent	0.28
YP_009153197_1_K11	KPN_B13_PHAGE067_M_PROTEIN_74	2.22e-05	33.708	40.8	702	95	176	698	140	227	0.1168091168091168	0.12607449856733524	0.1168091168091168	False	KL11	KL28	virulent	prediction	False	prediction	0.33708
KPN_B20_PHAGE026_M_PROTEIN_2	1664_74	2.9e-05	44.828	40.8	762	1	57	777	1	58	0.07480314960629922	0.07464607464607464	0.07464607464607464	False	KL14	KL12	prediction	prophage_notproduced	False	other	0.44828
UCR74083_1_K27	AOZ65519_1_K57	4.8e-05	31.0	40.8	1294	106	200	843	197	295	0.07341576506955177	0.11743772241992882	0.07341576506955177	False	KL27	KL57	virulent	virulent	False	virulent-virulent	0.31
UCR74083_1_K27	1815_56	4.91e-05	26.966	40.8	1294	1023	1193	937	755	903	0.1321483771251932	0.15901814300960512	0.1321483771251932	False	KL27	KL4	virulent	prophage_notproduced	False	prophage_notproduced	0.26966
KPN_B4_PHAGE180_M_PROTEIN_15	1723_62	2.6e-05	27.612	40.8	707	134	255	629	1	132	0.17256011315417255	0.20985691573926868	0.17256011315417255	False	KL24	KL60	prediction	prophage_notproduced	False	other	0.27612
QTH79846_1_K57	KPN_B20_PHAGE487_M_PROTEIN_8	2.24e-05	50.0	40.8	614	5	43	880	181	220	0.06351791530944625	0.045454545454545456	0.045454545454545456	False	KL57	KL64	virulent	prediction	False	prediction	0.5
YP_003347555_1_K3	QIW88225_1_K23	2.84e-05	36.986	40.8	869	261	333	607	48	108	0.08400460299194476	0.10049423393739704	0.08400460299194476	False	KL3	KL23	virulent	virulent	False	virulent-virulent	0.36985999999999997
ALT58497_1_K47	ATI16495_1_K57	3.15e-05	40.385	40.8	793	267	318	721	148	194	0.06557377049180328	0.0651872399445215	0.0651872399445215	False	KL47	KL57	virulent	virulent	False	virulent-virulent	0.40385
QTH79846_1_K57	1091_44	2.22e-05	50.0	40.8	614	5	43	880	181	220	0.06351791530944625	0.045454545454545456	0.045454545454545456	False	KL57	KL64	virulent	prophage	False	prophage-virulent	0.5
ATI16495_1_K57	YP_009153202_1_K64	2.87e-05	38.0	40.8	721	137	186	996	225	274	0.06934812760055478	0.050200803212851405	0.050200803212851405	False	KL57	KL64	virulent	virulent	False	virulent-virulent	0.38
1850_66	454_56	5.07e-05	29.907	40.4	984	63	165	826	125	223	0.10467479674796748	0.1198547215496368	0.10467479674796748	False	KL36	KL14	prophage_notproduced	prophage_notproduced	False	other	0.29907
UVD31996_1_K20	KPN_B7_PHAGE164_M_PROTEIN_57	3.59e-05	34.247	40.4	790	93	160	803	138	210	0.08607594936708861	0.09090909090909091	0.08607594936708861	False	KL20	KL25	virulent	prediction	False	prediction	0.34247
KVV_B1_PHAGE226_M_PROTEIN_38	914_74	1.68e-05	35.294	40.4	466	76	153	666	90	171	0.16738197424892703	0.12312312312312312	0.12312312312312312	False	KL127	KL62	prediction	prophage	False	prediction	0.35294
QOV05454_1_K64	KPN_B4_PHAGE180_M_PROTEIN_15	4.79e-05	37.838	40.4	1017	188	260	707	65	135	0.07177974434611603	0.10042432814710042	0.07177974434611603	False	KL64	KL24	virulent	prediction	False	prediction	0.37838
YP_009797016_1_K64	KPN_B4_PHAGE180_M_PROTEIN_15	4.91e-05	37.838	40.4	1017	188	260	707	65	135	0.07177974434611603	0.10042432814710042	0.07177974434611603	False	KL64	KL24	virulent	prediction	False	prediction	0.37838
QIW88225_1_K23	1231_45	2.34e-05	46.667	40.4	607	64	107	602	79	123	0.07248764415156507	0.07475083056478406	0.07248764415156507	False	KL23	KL169	virulent	prophage_notproduced	False	prophage_notproduced	0.46667000000000003
KPN_B13_PHAGE067_M_PROTEIN_74	1343_36	3.46e-05	29.87	40.4	698	140	205	795	121	197	0.09455587392550144	0.09685534591194969	0.09455587392550144	False	KL28	KL64	prediction	prophage_notproduced	False	other	0.2987
BBF66888_1_KN4	391_03	4.48e-05	38.961	40.4	850	197	268	736	149	225	0.08470588235294117	0.10461956521739131	0.08470588235294117	False	KN4	KL3	virulent	prophage	False	prophage-virulent	0.38961
KPN_B7_PHAGE164_M_PROTEIN_57	914_74	3.65e-05	27.778	40.4	803	227	346	666	78	194	0.149439601494396	0.17567567567567569	0.149439601494396	False	KL25	KL62	prediction	prophage	False	prediction	0.27777999999999997
APZ82768_1_K13/K2	QTP95996_1_K13/K2	2.71e-05	30.178	40.4	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL13/K2	virulent	virulent	True	virulent-virulent	0.30178
ATI16495_1_K57	WNO47121_1_K5	3.82e-05	35.632	40.4	721	148	230	857	184	265	0.11511789181692095	0.09568261376896149	0.09568261376896149	False	KL57	KL5	virulent	virulent	False	virulent-virulent	0.35631999999999997
REC_015_PROTEIN_54_KL2	QTP95996_1_K13/K2	2.75e-05	30.178	40.4	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL2	KL13/K2	virulent	virulent	True	virulent-virulent	0.30178
REC_015_PROTEIN_54_KL2	QUU29414_1_K2	2.85e-05	30.178	40.4	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL2	KL2	virulent	virulent	True	virulent-virulent	0.30178
REC_015_PROTEIN_54_KL2	UPW42726_1_K2	2.59e-05	30.178	40.4	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL2	KL2	virulent	virulent	True	virulent-virulent	0.30178
1343_36	1344_72	5.4e-05	39.535	40.0	795	121	163	698	140	182	0.05408805031446541	0.06160458452722063	0.05408805031446541	False	KL64	KL64	prophage_notproduced	prophage_notproduced	True	other	0.39535
APZ82768_1_K13/K2	UPW42726_1_K2	3.1e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
APZ82768_1_K13/K2	YP_009820105_1_K2	3.13e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
914_74	184_43	3.42e-05	26.623	40.0	666	81	223	639	66	213	0.2147147147147147	0.23161189358372458	0.2147147147147147	False	KL62	KL111	prophage	prophage	False	prophage-prophage	0.26623
YP_009226011_1_K63	UCR74082_1_K7	6.07e-05	30.075	40.0	883	189	301	1180	432	562	0.12797281993204984	0.11101694915254237	0.11101694915254237	False	KL63	KL7	virulent	virulent	False	virulent-virulent	0.30075
REC_015_PROTEIN_54_KL2	YP_009820105_1_K2	3.08e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL2	KL2	virulent	virulent	True	virulent-virulent	0.30178
KQS_B1_PHAGE068_M_PROTEIN_82	738_68	5.13e-05	23.656	40.0	813	4	266	742	5	267	0.3234932349323493	0.35444743935309975	0.3234932349323493	False	KL127	KL143	prediction	prophage	False	prediction	0.23656
QJI52632_K13/K2	QTP95996_1_K13/K2	3.59e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL13/K2	virulent	virulent	True	virulent-virulent	0.30178
QJI52632_K13/K2	QUU29414_1_K2	3.24e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
QJI52632_K13/K2	UPW42726_1_K2	3.65e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
BBF66888_1_KN4	1723_59	6.37e-05	36.486	40.0	850	122	184	951	135	208	0.07411764705882352	0.07781282860147214	0.07411764705882352	False	KN4	KL60	virulent	prophage	False	prophage-virulent	0.36485999999999996
QJI52632_K13/K2	YP_009820105_1_K2	3.71e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
APZ82768_1_K13/K2	QUU29414_1_K2	3.21e-05	30.178	40.0	577	3	146	907	188	352	0.24956672443674177	0.1819184123484013	0.1819184123484013	False	KL13/K2	KL2	virulent	virulent	True	virulent-virulent	0.30178
434_33	KPN_B2_PHAGE139_M_PROTEIN_9	7.02e-05	24.405	39.7	859	666	823	1258	1026	1192	0.1839348079161816	0.1327503974562798	0.1327503974562798	False	KL52	KL38	prophage	prediction	False	prediction	0.24405000000000002
434_33	617_77	7.02e-05	24.405	39.7	859	666	823	1258	1026	1192	0.1839348079161816	0.1327503974562798	0.1327503974562798	False	KL52	KL38	prophage	prophage	False	prophage-prophage	0.24405000000000002
1849_60	617_77	0.000101	34.848	39.7	1007	1	65	1258	1	66	0.06454816285998013	0.05246422893481717	0.05246422893481717	False	KL36	KL38	prophage_notproduced	prophage	False	prophage_notproduced	0.34848
1849_60	KPN_B2_PHAGE139_M_PROTEIN_9	0.000101	34.848	39.7	1007	1	65	1258	1	66	0.06454816285998013	0.05246422893481717	0.05246422893481717	False	KL36	KL38	prophage_notproduced	prediction	False	other	0.34848
KVV_B2_PHAGE059_M_PROTEIN_71	1850_66	8.09e-05	39.286	39.7	929	1	56	984	1	55	0.060279870828848225	0.05589430894308943	0.05589430894308943	False	KL10	KL36	prediction	prophage_notproduced	False	other	0.39286
QDF14644_1_K47	ATI16495_1_K57	6.96e-05	38.462	39.7	793	267	318	721	148	194	0.06557377049180328	0.0651872399445215	0.0651872399445215	False	KL47	KL57	virulent	virulent	False	virulent-virulent	0.38462
1630_70	1850_66	8.09e-05	39.286	39.7	929	1	56	984	1	55	0.060279870828848225	0.05589430894308943	0.05589430894308943	False	KL10	KL36	prophage_inactive	prophage_notproduced	False	other	0.39286
391_03	1723_62	5.53e-05	29.592	39.7	736	164	254	629	1	96	0.12364130434782608	0.15262321144674085	0.12364130434782608	False	KL3	KL60	prophage	prophage_notproduced	False	prophage_notproduced	0.29591999999999996
KPN_B8_PHAGE124_M_PROTEIN_72	REC_009_PROTEIN_7_KL19	4.77e-05	35.135	39.7	634	67	134	763	160	232	0.10725552050473186	0.09567496723460026	0.09567496723460026	False	KL111	KL19	prediction	virulent	False	prediction	0.35135
APZ82768_1_K13/K2	YP_009153197_1_K11	5.78e-05	26.384	39.3	577	18	300	702	110	396	0.4904679376083189	0.40883190883190884	0.40883190883190884	False	KL13/K2	KL11	virulent	virulent	False	virulent-virulent	0.26384
APZ82804_1_K30/K69	1631_52	8.2e-05	34.177	39.3	792	244	322	822	219	290	0.09974747474747475	0.08759124087591241	0.08759124087591241	False	KL30/K69	KL10	virulent	prophage_notproduced	False	prophage_notproduced	0.34177
YP_009153197_1_K11	KPN_B14_PHAGE090_M_PROTEIN_50	7.15e-05	31.111	39.3	702	89	175	803	219	302	0.12393162393162394	0.10460772104607721	0.10460772104607721	False	KL11	KL24	virulent	prediction	False	prediction	0.31111
YP_009153203_1_K30/K69	REC_009_PROTEIN_7_KL19	9.36e-05	35.065	39.3	767	16	91	763	152	225	0.09908735332464146	0.09698558322411534	0.09698558322411534	False	KL30/K69	KL19	virulent	virulent	False	virulent-virulent	0.35064999999999996
BBF66888_1_KN4	KPN_B6_PHAGE307_M_PROTEIN_10	8.49e-05	38.462	39.3	850	197	269	736	149	226	0.08588235294117647	0.10597826086956522	0.08588235294117647	False	KN4	KL3	virulent	prediction	False	prediction	0.38462
KPN_B14_PHAGE090_M_PROTEIN_50	1724_71	7.83e-05	38.298	39.3	803	217	263	843	176	222	0.058530510585305104	0.05575326215895611	0.05575326215895611	False	KL24	KL60	prediction	prophage	False	prediction	0.38298000000000004
876_57	YP_009153197_1_K11	9.79e-05	29.661	39.3	850	285	400	702	92	200	0.13647058823529412	0.15527065527065528	0.13647058823529412	False	KL28	KL11	prophage_notproduced	virulent	False	prophage_notproduced	0.29661000000000004
QOI68577_1_K23	QTH79846_1_K57	4.95e-05	42.857	39.3	555	29	83	614	64	119	0.0990990990990991	0.09120521172638436	0.09120521172638436	False	KL23	KL57	virulent	virulent	False	virulent-virulent	0.42857
REC_015_PROTEIN_54_KL2	YP_009153197_1_K11	5.13e-05	26.384	39.3	577	18	300	702	110	396	0.4904679376083189	0.40883190883190884	0.40883190883190884	False	KL2	KL11	virulent	virulent	False	virulent-virulent	0.26384
184_43	1248_57	9.06e-05	37.255	38.9	639	94	139	704	108	158	0.07198748043818466	0.07244318181818182	0.07198748043818466	False	KL111	KL23	prophage	prophage	False	prophage-prophage	0.37255000000000005
ATI16495_1_K57	738_68	0.000104	32.039	38.9	721	101	195	742	106	206	0.1317614424410541	0.13611859838274934	0.1317614424410541	False	KL57	KL143	virulent	prophage	False	prophage-virulent	0.32039
321_71	1538_54	9.49e-05	30.508	38.9	690	78	190	900	228	336	0.16376811594202897	0.12111111111111111	0.12111111111111111	False	KL127	KL140	prophage_notproduced	prophage_notproduced	False	other	0.30508
1441_47	319_37	0.000101	32.432	38.9	704	90	195	794	76	178	0.15056818181818182	0.1297229219143577	0.1297229219143577	False	KL23	KL127	prophage	prophage	False	prophage-prophage	0.32432
1815_56	YP_003347555_1_K3	0.000152	33.0	38.9	937	819	905	869	739	838	0.09284951974386339	0.11507479861910241	0.09284951974386339	True	KL4	KL3	prophage_notproduced	virulent	False	prophage_notproduced	0.33
1441_47	184_43	0.000106	37.255	38.9	704	108	158	639	94	139	0.07244318181818182	0.07198748043818466	0.07198748043818466	False	KL23	KL111	prophage	prophage	False	prophage-prophage	0.37255000000000005
1538_54	BBF66888_1_KN4	0.000139	36.364	38.9	900	135	211	850	122	186	0.08555555555555555	0.07647058823529412	0.07647058823529412	False	KL140	KN4	prophage_notproduced	virulent	False	prophage_notproduced	0.36363999999999996
1091_44	KPN_B13_PHAGE067_M_PROTEIN_74	0.000135	29.73	38.9	880	209	282	698	143	205	0.08409090909090909	0.09025787965616046	0.08409090909090909	False	KL64	KL28	prophage	prediction	False	prediction	0.2973
1409_59	BBF66888_1_KN4	0.000111	36.364	38.9	852	135	211	850	122	186	0.0903755868544601	0.07647058823529412	0.07647058823529412	False	KL23	KN4	prophage	virulent	False	prophage-virulent	0.36363999999999996
319_37	1921_77	0.000119	32.432	38.9	794	76	178	701	87	192	0.1297229219143577	0.15121255349500715	0.1297229219143577	False	KL127	KL9	prophage	prophage_notproduced	False	prophage_notproduced	0.32432
1406_54	YP_009153197_1_K11	8.34e-05	29.661	38.9	695	134	249	702	92	200	0.1669064748201439	0.15527065527065528	0.15527065527065528	False	KL28	KL11	prophage_notproduced	virulent	False	prophage_notproduced	0.29661000000000004
KPN_B13_PHAGE067_M_PROTEIN_74	KPN_B20_PHAGE487_M_PROTEIN_8	9.42e-05	29.73	38.9	698	143	205	880	209	282	0.09025787965616046	0.08409090909090909	0.08409090909090909	False	KL28	KL64	prediction	prediction	False	other	0.2973
1190_71	KPN_B20_PHAGE487_M_PROTEIN_8	0.000106	31.915	38.9	695	124	212	880	192	277	0.12805755395683452	0.09772727272727273	0.09772727272727273	False	KL28	KL64	prophage_notproduced	prediction	False	other	0.31915
KPN_B11_PHAGE013_M_PROTEIN_11	1343_36	0.000131	33.333	38.9	913	212	262	795	113	163	0.05585980284775466	0.06415094339622641	0.05585980284775466	False	KL3	KL64	prediction	prophage_notproduced	False	other	0.33332999999999996
1190_71	1091_44	0.000106	31.915	38.9	695	124	212	880	192	277	0.12805755395683452	0.09772727272727273	0.09772727272727273	False	KL28	KL64	prophage_notproduced	prophage	False	prophage_notproduced	0.31915
ATI16495_1_K57	1409_59	0.000135	33.333	38.5	721	83	158	852	224	300	0.10540915395284327	0.0903755868544601	0.0903755868544601	False	KL57	KL23	virulent	prophage	False	prophage-virulent	0.33332999999999996
1441_47	248_38	0.000117	24.786	38.5	704	54	167	693	37	148	0.16193181818181818	0.16161616161616163	0.16161616161616163	False	KL23	KL46	prophage	prophage	False	prophage-prophage	0.24786000000000002
1248_57	248_38	0.00012	24.786	38.5	704	54	167	693	37	148	0.16193181818181818	0.16161616161616163	0.16161616161616163	False	KL23	KL46	prophage	prophage	False	prophage-prophage	0.24786000000000002
KPN_B7_PHAGE164_M_PROTEIN_57	BBF66888_1_KN4	0.000147	36.364	38.5	803	134	210	850	122	186	0.0958904109589041	0.07647058823529412	0.07647058823529412	False	KL25	KN4	prediction	virulent	False	prediction	0.36363999999999996
YP_003347555_1_K3	ATI16495_1_K57	0.000185	33.981	38.5	869	267	365	721	148	238	0.11392405063291139	0.1262135922330097	0.11392405063291139	False	KL3	KL57	virulent	virulent	False	virulent-virulent	0.33981
1248_57	319_37	0.000116	32.432	38.5	704	90	195	794	76	178	0.15056818181818182	0.1297229219143577	0.1297229219143577	False	KL23	KL127	prophage	prophage	False	prophage-prophage	0.32432
1668_49	YP_009226011_1_K63	0.000149	28.713	38.5	702	96	195	883	160	257	0.14245014245014245	0.11098527746319366	0.11098527746319366	False	KL2	KL63	prophage_notproduced	virulent	False	prophage_notproduced	0.28713
YP_009153203_1_K30/K69	KPN_B7_PHAGE164_M_PROTEIN_57	0.000163	32.051	38.5	767	19	93	803	228	300	0.09778357235984354	0.09090909090909091	0.09090909090909091	False	KL30/K69	KL25	virulent	prediction	False	prediction	0.32051
KPN_B6_PHAGE307_M_PROTEIN_10	QJI52632_K13/K2	0.000141	30.952	38.5	736	166	249	577	18	98	0.11413043478260869	0.14038128249566725	0.11413043478260869	False	KL3	KL13/K2	prediction	virulent	False	prediction	0.30952
1664_74	KVV_B3_PHAGE102_M_PROTEIN_79	0.00014	29.496	38.5	777	147	280	652	1	121	0.17245817245817247	0.18558282208588958	0.17245817245817247	False	KL12	KL60	prophage_notproduced	prediction	False	other	0.29496
1921_77	184_43	0.000122	37.255	38.5	701	105	155	639	94	139	0.07275320970042796	0.07198748043818466	0.07198748043818466	False	KL9	KL111	prophage_notproduced	prophage	False	prophage_notproduced	0.37255000000000005
321_71	248_38	0.000132	25.472	38.5	690	51	153	693	35	134	0.1492753623188406	0.1443001443001443	0.1443001443001443	False	KL127	KL46	prophage_notproduced	prophage	False	prophage_notproduced	0.25472
248_38	1921_77	0.000138	24.786	38.5	693	37	148	701	51	164	0.16161616161616163	0.16262482168330955	0.16161616161616163	False	KL46	KL9	prophage	prophage_notproduced	False	prophage_notproduced	0.24786000000000002
KQS_B1_PHAGE068_M_PROTEIN_82	248_38	0.000142	24.762	38.5	813	54	155	693	37	136	0.12546125461254612	0.1443001443001443	0.12546125461254612	False	KL127	KL46	prediction	prophage	False	prediction	0.24762
1190_71	UPW42650_1_K2	0.000177	26.126	38.1	695	150	260	763	207	309	0.15971223021582734	0.1349934469200524	0.1349934469200524	False	KL28	KL2	prophage_notproduced	virulent	False	prophage_notproduced	0.26126
1406_54	KPN_B20_PHAGE487_M_PROTEIN_8	0.00016	31.884	38.1	695	124	187	880	192	260	0.0920863309352518	0.07840909090909091	0.07840909090909091	False	KL28	KL64	prophage_notproduced	prediction	False	other	0.31884
YP_003347651_1_K63	QOI68577_1_K23	0.000135	40.351	38.1	630	1	56	555	1	56	0.08888888888888889	0.1009009009009009	0.08888888888888889	False	KL63	KL23	virulent	virulent	False	virulent-virulent	0.40351
321_71	REC_009_PROTEIN_7_KL19	0.000176	30.337	38.1	690	58	144	763	148	218	0.12608695652173912	0.09305373525557012	0.09305373525557012	False	KL127	KL19	prophage_notproduced	virulent	False	prophage_notproduced	0.30337
1441_47	KVV_B1_PHAGE226_M_PROTEIN_38	0.000164	32.432	38.1	704	90	195	466	76	178	0.15056818181818182	0.22103004291845493	0.15056818181818182	False	KL23	KL127	prophage	prediction	False	prediction	0.32432
ATI16495_1_K57	KPN_B7_PHAGE164_M_PROTEIN_57	0.000161	32.877	38.1	721	83	150	803	223	293	0.09431345353675451	0.08841843088418432	0.08841843088418432	False	KL57	KL25	virulent	prediction	False	prediction	0.32877
KVV_B2_PHAGE059_M_PROTEIN_71	KPN_B20_PHAGE026_M_PROTEIN_2	0.000249	37.5	38.1	929	1	56	762	1	55	0.060279870828848225	0.07217847769028872	0.060279870828848225	False	KL10	KL14	prediction	prediction	False	other	0.375
YP_009153203_1_K30/K69	YP_009153195_1_KN4	0.00019	25.359	38.1	767	241	432	736	113	311	0.2503259452411995	0.2703804347826087	0.2503259452411995	False	KL30/K69	KN4	virulent	virulent	False	virulent-virulent	0.25359000000000004
1344_72	1091_44	0.000163	34.615	38.1	698	143	190	880	209	260	0.06876790830945559	0.05909090909090909	0.05909090909090909	False	KL64	KL64	prophage_notproduced	prophage	True	prophage_notproduced	0.34615
1668_49	1091_44	0.000191	37.5	38.1	702	111	158	880	201	248	0.06837606837606838	0.05454545454545454	0.05454545454545454	False	KL2	KL64	prophage_notproduced	prophage	False	prophage_notproduced	0.375
KPN_B20_PHAGE026_M_PROTEIN_2	1630_70	0.000186	37.5	38.1	762	1	55	929	1	56	0.07217847769028872	0.060279870828848225	0.060279870828848225	False	KL14	KL10	prediction	prophage_inactive	False	other	0.375
KPN_B20_PHAGE487_M_PROTEIN_8	1344_72	0.000231	34.615	38.1	880	209	260	698	143	190	0.05909090909090909	0.06876790830945559	0.05909090909090909	False	KL64	KL64	prediction	prophage_notproduced	True	other	0.34615
1248_57	738_68	0.000163	25.0	38.1	704	4	156	742	5	168	0.21732954545454544	0.2210242587601078	0.21732954545454544	False	KL23	KL143	prophage	prophage	False	prophage-prophage	0.25
1190_71	REC_009_PROTEIN_7_KL19	0.000148	30.337	38.1	695	55	141	763	148	218	0.1251798561151079	0.09305373525557012	0.09305373525557012	False	KL28	KL19	prophage_notproduced	virulent	False	prophage_notproduced	0.30337
1406_54	REC_009_PROTEIN_7_KL19	0.000171	30.337	38.1	695	55	141	763	148	218	0.1251798561151079	0.09305373525557012	0.09305373525557012	False	KL28	KL19	prophage_notproduced	virulent	False	prophage_notproduced	0.30337
1668_49	KPN_B20_PHAGE487_M_PROTEIN_8	0.000193	37.5	38.1	702	111	158	880	201	248	0.06837606837606838	0.05454545454545454	0.05454545454545454	False	KL2	KL64	prophage_notproduced	prediction	False	other	0.375
KPN_B6_PHAGE307_M_PROTEIN_10	UCR74082_1_K7	0.000186	25.503	38.1	736	154	283	1180	426	566	0.1766304347826087	0.11949152542372882	0.11949152542372882	False	KL3	KL7	prediction	virulent	False	prediction	0.25503
738_68	1441_47	0.00019	24.405	38.1	742	5	168	704	4	156	0.2210242587601078	0.21732954545454544	0.21732954545454544	False	KL143	KL23	prophage	prophage	False	prophage-prophage	0.24405000000000002
1091_44	1406_54	0.000237	31.884	38.1	880	192	260	695	124	187	0.07840909090909091	0.0920863309352518	0.07840909090909091	False	KL64	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.31884
YP_009797016_1_K64	WNO47121_1_K5	0.000362	40.0	37.7	1017	240	285	857	174	223	0.04523107177974434	0.058343057176196034	0.04523107177974434	False	KL64	KL5	virulent	virulent	False	virulent-virulent	0.4
1668_49	KPN_B3_PHAGE052_L_PROTEIN_120	0.000218	37.5	37.7	702	4	51	574	3	50	0.06837606837606838	0.08362369337979095	0.06837606837606838	False	KL2	KL25	prophage_notproduced	prediction	False	other	0.375
YP_009820105_1_K2	391_03	0.000335	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL2	KL3	virulent	prophage	False	prophage-virulent	0.28226
QTP95996_1_K13/K2	KPN_B6_PHAGE307_M_PROTEIN_10	0.000275	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL13/K2	KL3	virulent	prediction	False	prediction	0.28226
KVV_B1_PHAGE226_M_PROTEIN_38	1921_77	0.000118	32.432	37.7	466	76	178	701	87	192	0.22103004291845493	0.15121255349500715	0.15121255349500715	False	KL127	KL9	prediction	prophage_notproduced	False	other	0.32432
QJI52632_K13/K2	391_03	0.000159	30.952	37.7	577	18	98	736	166	249	0.14038128249566725	0.11413043478260869	0.11413043478260869	False	KL13/K2	KL3	virulent	prophage	False	prophage-virulent	0.30952
QIW88225_1_K23	ALT58497_1_K47	0.000202	37.5	37.7	607	54	104	793	267	322	0.08401976935749589	0.07061790668348046	0.07061790668348046	False	KL23	KL47	virulent	virulent	False	virulent-virulent	0.375
YP_009153197_1_K11	1251_37	0.000209	33.333	37.7	702	92	176	677	118	208	0.12108262108262108	0.1344165435745938	0.12108262108262108	False	KL11	KL28	virulent	prophage	False	prophage-virulent	0.33332999999999996
KPN_B11_PHAGE013_M_PROTEIN_11	1723_62	0.000258	34.247	37.7	913	233	299	629	1	71	0.07338444687842278	0.11287758346581876	0.07338444687842278	False	KL3	KL60	prediction	prophage_notproduced	False	other	0.34247
QOV05454_1_K64	WNO47121_1_K5	0.000365	40.0	37.7	1017	240	285	857	174	223	0.04523107177974434	0.058343057176196034	0.04523107177974434	False	KL64	KL5	virulent	virulent	False	virulent-virulent	0.4
UPW42726_1_K2	KPN_B6_PHAGE307_M_PROTEIN_10	0.00029	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL2	KL3	virulent	prediction	False	prediction	0.28226
QUU29414_1_K2	391_03	0.000302	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL2	KL3	virulent	prophage	False	prophage-virulent	0.28226
QUU29414_1_K2	KPN_B6_PHAGE307_M_PROTEIN_10	0.000268	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL2	KL3	virulent	prediction	False	prediction	0.28226
914_74	248_38	0.000224	24.762	37.7	666	51	152	693	35	133	0.15315315315315314	0.14285714285714285	0.14285714285714285	False	KL62	KL46	prophage	prophage	False	prophage-prophage	0.24762
KVV_B1_PHAGE226_M_PROTEIN_38	1248_57	0.000116	32.432	37.7	466	76	178	704	90	195	0.22103004291845493	0.15056818181818182	0.15056818181818182	False	KL127	KL23	prediction	prophage	False	prediction	0.32432
321_71	319_37	0.000233	33.333	37.7	690	90	162	794	76	143	0.10579710144927536	0.08564231738035265	0.08564231738035265	False	KL127	KL127	prophage_notproduced	prophage	True	prophage_notproduced	0.33332999999999996
YP_009820105_1_K2	KPN_B6_PHAGE307_M_PROTEIN_10	0.00029	28.226	37.7	907	183	300	736	147	264	0.13009922822491732	0.16032608695652173	0.13009922822491732	False	KL2	KL3	virulent	prediction	False	prediction	0.28226
1406_54	617_77	0.000274	28.346	37.4	695	7	99	1258	10	136	0.13381294964028778	0.10095389507154214	0.10095389507154214	False	KL28	KL38	prophage_notproduced	prophage	False	prophage_notproduced	0.28346
